job_id,job_title,salary_usd,employment_type,company_location,is_remote,employee_location,job_skills,degree_required,posting_date,company_name,salary_tier,has_target,degree_flag
9198,Data Analyst,60000,Full-time,United States,False,"New York, United States","['tableau', 'excel']",False,2023-06-27,Johns Hopkins University & Medicine - Development and Alumni Relations,Mid,True,no degree required
9365,Data Analyst,75000,Full-time,United States,False,"Illinois, United States","['sql', 'crystal', 'sql server', 'windows', 'power bi', 'word', 'excel', 'powerpoint']",False,2023-07-24,CFS - Technology,Mid,True,no degree required
9372,Data Analyst,65000,Full-time,United States,False,"New York, United States",['tableau'],True,2023-06-12,McCann New York,Mid,True,no degree required
9374,Data Analyst,100000,Full-time,United States,False,"Illinois, United States",['excel'],False,2023-08-24,D&G Support Services,Mid,False,no degree required
9427,Data Analyst,102500,Full-time,El Salvador,False,El Salvador,"['sql', 'powerpoint', 'power bi', 'flow']",False,2023-03-24,Applaudo Studios,High,True,no degree required
9496,Data Analyst,90000,Full-time,United States,False,"Texas, United States","['sql', 'python', 'postgresql', 'oracle', 'excel']",False,2023-03-22,Global Data Network,Mid,True,no degree required
9616,Data Analyst,82926,Full-time,United States,False,"Florida, United States","['sql', 'sql server', 'oracle', 'excel', 'cognos', 'tableau']",False,2023-07-25,LTIMindtree,Mid,True,no degree required
9660,Data Analyst,112500,Full-time,United States,False,"New York, United States","['sql', 'excel']",False,2023-04-27,The Phoenix Group,High,True,no degree required
9668,Data Analyst,69200,Full-time,United States,False,"New York, United States","['sql', 'python', 'excel', 'tableau']",False,2023-11-20,Emerest Connect,Mid,True,no degree required
9673,Data Analyst,130000,Full-time,United States,False,"New York, United States","['sql', 't-sql', 'sql server', 'power bi', 'dax', 'excel', 'ssis']",False,2023-01-29,Trinity Solar Careers,High,True,no degree required
9756,Data Analyst,52000,Full-time,United States,False,"Florida, United States","['sql', 'r', 'python', 'excel', 'tableau', 'power bi']",False,2023-09-01,Lèlior Home Fragrance,Mid,True,no degree required
9764,Data Analyst,76783,Full-time,United States,True,"New York, United States",['sql'],False,2023-09-15,Get It Recruit - Healthcare,Mid,True,no degree required
9774,Data Analyst,42500,Full-time,United States,False,"Florida, United States","['word', 'excel']",True,2023-06-02,Q-Med Corporation,Low,False,no degree required
9803,Data Analyst,125000,Full-time,United States,True,"New York, United States",['flow'],True,2023-05-26,Robert Half,High,False,no degree required
9823,Data Analyst,75000,Full-time,United States,False,"New York, United States",['outlook'],False,2023-01-10,Puyenpa Services LLC,Mid,False,no degree required
9907,Data Analyst,110000,Full-time,United States,False,"New York, United States","['python', 'excel', 'tableau']",False,2023-04-15,Eden Smith Group,High,True,no degree required
9924,Data Analyst,92500,Full-time,United States,False,"New York, United States","['sql', 'vba', 'sql server', 'azure', 'aws', 'dax', 'excel', 'sharepoint', 'ssis']",False,2023-04-17,Real Estate Management Company,Mid,True,no degree required
9937,Data Analyst,85000,Full-time,United States,False,"Florida, United States","['sql', 'power bi', 'tableau']",False,2023-04-27,Jobot,Mid,True,no degree required
9963,Data Analyst,60000,Full-time,United States,False,"New York, United States",['excel'],False,2023-01-25,Robert Half,Mid,False,no degree required
9968,Data Analyst,55000,Full-time,United States,False,"Illinois, United States","['windows', 'tableau']",False,2023-01-04,NAMI Chicago,Mid,True,no degree required
9976,Data Analyst,85765,Full-time,United States,False,"New York, United States","['sql', 'python', 'r', 'excel']",False,2023-11-09,Betsy & Adam,Mid,True,no degree required
9983,Data Analyst,115000,Full-time,United States,False,"Florida, United States","['sql', 't-sql', 'sql server', 'azure', 'gcp', 'aws', 'power bi', 'ssis', 'ssrs']",False,2023-05-15,"firstPRO, Inc",High,True,no degree required
10030,Data Analyst,100000,Full-time,United States,False,"New York, United States","['python', 'r', 'sql', 'spark', 'excel']",False,2023-12-11,SPECTRUM,Mid,True,no degree required
10054,Data Analyst,38750,Full-time,United States,False,"Texas, United States",['excel'],True,2023-08-11,DMGgo,Low,False,no degree required
10088,Data Analyst,50000,Full-time,United States,False,Georgia,"['word', 'excel', 'powerpoint']",False,2023-04-03,University of Florida,Low,False,no degree required
10147,Data Analyst,105000,Contractor,United States,False,Georgia,"['sql', 'sql server', 'oracle', 'power bi', 'ssrs', 'excel', 'sharepoint']",False,2023-02-23,Eliassen Group,High,True,no degree required
10153,Data Analyst,115000,Full-time,United States,False,"Florida, United States","['sql', 't-sql', 'sql server', 'azure', 'gcp', 'aws', 'power bi', 'ssis', 'ssrs']",False,2023-05-30,"firstPRO, Inc",High,True,no degree required
10199,Data Analyst,112500,Full-time,United States,False,"Texas, United States","['sql', 'vba', 'power bi', 'ssrs', 'excel']",False,2023-02-13,Bresatech,High,True,no degree required
10268,Data Analyst,45055,Full-time,United States,False,"Florida, United States","['sql', 'tableau', 'power bi']",False,2023-04-26,Human Resources,Low,True,no degree required
10323,Data Analyst,54375,Full-time,United States,False,Georgia,"['sas', 'sas', 'sql', 'sharepoint', 'word', 'excel', 'outlook', 'powerpoint', 'power bi', 'sap']",False,2023-04-24,Florida Department of Corrections,Mid,True,no degree required
10385,Data Analyst,62500,Full-time,United States,False,"New York, United States","['sql', 'excel', 'power bi']",False,2023-05-11,HCD International,Mid,True,no degree required
10393,Data Analyst,57500,Full-time,Colombia,False,Colombia,"['r', 'power bi']",True,2023-07-01,Publicis Groupe,Mid,False,no degree required
10460,Data Analyst,77500,Full-time,United States,False,"California, United States","['sql', 'sql server', 'tableau', 'excel']",False,2023-02-20,Title Nine,Mid,True,no degree required
10470,Data Analyst,59192,Full-time,United States,False,"New York, United States",['excel'],False,2023-01-23,Uncanny Brands,Mid,False,no degree required
10498,Data Analyst,74699,Full-time,United States,False,"Texas, United States","['sql', 't-sql', 'shell', 'python', 'powershell', 'sql server', 'oracle', 'unix', 'git', 'docker', 'kubernetes']",True,2023-03-29,Oak Technologies Inc,Mid,True,no degree required
10603,Data Analyst,92500,Full-time,United States,False,"California, United States","['python', 'azure', 'aws', 'power bi', 'excel']",True,2023-04-13,LHH,Mid,True,no degree required
10630,Data Analyst,160000,Contractor,United States,False,"New York, United States","['excel', 'word', 'powerpoint']",False,2023-07-25,WSN,High,False,no degree required
10650,Data Analyst,87500,Full-time,United States,False,"Illinois, United States","['sql', 'r', 'python', 'excel']",False,2023-07-17,Angi,Mid,True,no degree required
10654,Data Analyst,75000,Full-time,United States,False,"Illinois, United States","['go', 'power bi']",False,2023-05-17,Sedona Staffing Services,Mid,False,no degree required
10667,Data Analyst,55000,Full-time,United States,False,"Florida, United States","['python', 'r', 'sas', 'sas', 'excel', 'powerpoint', 'visio']",False,2023-05-04,Allyn International,Mid,True,no degree required
10701,Data Analyst,111175,Full-time,Colombia,False,Colombia,"['spark', 'excel']",True,2023-04-03,Publicis Groupe,High,False,no degree required
10714,Data Analyst,70000,Full-time,United States,True,"Texas, United States","['sql', 'python', 'r', 'sas', 'sas', 'plotly', 'seaborn', 'matplotlib', 'spss']",False,2023-02-02,Coda Search│Staffing,Mid,True,no degree required
10720,Data Analyst,65000,Contractor,United States,False,"Illinois, United States","['sap', 'spreadsheet', 'word', 'excel', 'outlook']",False,2023-11-08,AaraTechnologies Inc,Mid,False,no degree required
10780,Data Analyst,55000,Full-time,United States,False,"Illinois, United States","['go', 'excel', 'spreadsheet']",False,2023-08-18,Robert Half,Mid,False,no degree required
10803,Data Analyst,80450,Full-time,United States,False,"New York, United States","['sql', 'excel']",False,2023-12-05,Phoenix House of New York,Mid,True,no degree required
10830,Data Analyst,111175,Full-time,France,False,France,"['sql', 'excel']",False,2023-07-20,Voodoo,High,True,no degree required
10833,Data Analyst,74315,Full-time,United States,False,"California, United States",['sql'],True,2023-03-30,Mike Todd Construction,Mid,True,no degree required
10845,Data Analyst,125000,Full-time,United States,False,"Texas, United States","['sql', 'vba', 'powershell', 'bash', 'power bi', 'flow']",True,2023-03-22,Costco Wholesale,High,True,no degree required
10857,Data Analyst,100000,Full-time,United States,True,"New York, United States","['sql', 'oracle', 'atlassian']",False,2023-12-22,Govcio LLC,Mid,True,no degree required
10862,Data Analyst,72500,Full-time,Sudan,False,Sudan,['phoenix'],True,2023-10-06,"TechMate, Inc.",Mid,False,no degree required
10866,Data Analyst,100500,Full-time,Lithuania,False,Lithuania,"['python', 'power bi', 'tableau']",True,2023-07-14,Devbridge,High,True,no degree required
10886,Data Analyst,132500,Full-time,United States,False,"California, United States","['excel', 'powerpoint', 'confluence', 'jira']",False,2023-05-25,LHH,High,False,no degree required
10899,Data Analyst,92500,Part-time,United States,False,"California, United States","['r', 'python', 'sql', 'tableau', 'looker']",False,2023-08-25,24 Seven Talent,Mid,True,no degree required
10961,Data Analyst,111175,Contractor,United States,False,"Florida, United States","['python', 'javascript', 'r', 'sql', 'go', 'react', 'flask']",False,2023-06-30,Barbaricum,High,True,no degree required
10969,Data Analyst,65000,Full-time,United States,False,"New York, United States","['sql', 'python', 'javascript', 'r', 'sas', 'sas', 'c#', 'sql server', 'ms access', 'excel', 'spss']",False,2023-01-22,Waterborne Environmental,Mid,True,no degree required
10970,Data Analyst,102500,Full-time,Malta,False,Malta,"['sql', 'python', 'pandas', 'power bi', 'tableau']",False,2023-04-25,Kaizen Gaming,High,True,no degree required
11018,Data Analyst,92500,Full-time,United States,False,"Illinois, United States","['go', 'sql', 'python', 'r']",False,2023-01-11,Swoon,Mid,True,no degree required
11027,Data Analyst,80000,Full-time,United States,False,"Illinois, United States","['matlab', 'r', 'python', 'sql', 'nosql']",True,2023-11-17,"Acadia Technologies, Inc.",Mid,True,no degree required
11036,Data Analyst,75000,Full-time,United States,False,"New York, United States","['python', 'linux']",False,2023-11-26,Bogart Associates,Mid,True,no degree required
11038,Data Analyst,100000,Full-time,United States,False,"Florida, United States",['sql'],False,2023-11-26,Kratos Defense and Security Solutions,Mid,True,no degree required
11089,Data Analyst,77150,Full-time,United States,False,"New York, United States",['sql'],False,2023-10-02,"The Travelers Companies, Inc.",Mid,True,no degree required
11111,Data Analyst,80000,Full-time,United States,False,"Florida, United States",['sql'],True,2023-11-15,"Acadia Technologies, Inc.",Mid,True,no degree required
11138,Data Analyst,56000,Contractor,United States,False,"California, United States","['excel', 'smartsheet']",True,2023-03-14,Robert Half,Mid,False,no degree required
11152,Data Analyst,120000,Full-time,United States,False,"New York, United States",['aws'],True,2023-11-29,LTI - Larsen & Toubro Infotech,High,False,no degree required
11169,Data Analyst,70000,Full-time,United States,False,Georgia,['sql'],True,2023-02-16,"Acadia Technologies, Inc.",Mid,True,no degree required
11196,Data Analyst,38750,Full-time,United States,False,"Texas, United States",['excel'],True,2023-12-01,DMGgo,Low,False,no degree required
11297,Data Analyst,82500,Full-time,United States,True,"California, United States","['sql', 'python', 'looker', 'tableau']",False,2023-06-22,Emotive,Mid,True,no degree required
11298,Data Analyst,62500,Full-time,United States,False,"Texas, United States",['tableau'],True,2023-08-18,TechHuman,Mid,True,no degree required
11334,Data Analyst,95000,Contractor,United States,True,"New York, United States","['sql', 'excel', 'power bi']",True,2023-02-01,Technology Ventures,Mid,True,no degree required
11338,Data Analyst,75000,Full-time,United States,False,"Florida, United States","['sql', 'visual basic', 'word', 'excel', 'powerpoint', 'flow', 'jira', 'smartsheet']",True,2023-11-29,Akkodis,Mid,True,no degree required
11393,Data Analyst,95000,Full-time,United States,False,"Florida, United States","['sql', 'power bi', 'tableau']",False,2023-04-26,Jobot,Mid,True,no degree required
11397,Data Analyst,73500,Full-time,United States,False,"California, United States","['excel', 'wire']",False,2023-04-25,GHJ Search and Staffing,Mid,False,no degree required
11423,Data Analyst,73782,Contractor,United States,False,"Texas, United States","['sql', 'excel', 'visio', 'powerpoint']",False,2023-08-16,NexPro Technologies Inc,Mid,True,no degree required
11466,Data Analyst,96500,Full-time,United States,False,"California, United States","['python', 'sql', 'tableau', 'excel', 'word', 'powerpoint', 'outlook']",False,2023-01-24,CommuniCare Health Centers,Mid,True,no degree required
11471,Data Analyst,80000,Full-time,Sudan,False,Sudan,"['sql', 'phoenix', 'power bi', 'flow']",False,2023-03-07,LHH,Mid,True,no degree required
11492,Data Analyst,102250,Full-time,United States,True,"California, United States","['sql', 'python']",False,2023-09-20,ZipRecruiter,High,True,no degree required
11495,Data Analyst,66444,Full-time,United States,False,"Florida, United States","['sql', 'dart', 'excel', 'powerpoint', 'word', 'power bi', 'tableau', 'sap']",False,2023-06-12,Dart Container,Mid,True,no degree required
11514,Data Analyst,65000,Full-time,United States,False,"Illinois, United States","['sql', 'python', 'javascript', 'r', 'sas', 'sas', 'c#', 'sql server', 'ms access', 'excel', 'spss']",False,2023-01-22,Waterborne Environmental,Mid,True,no degree required
11515,Data Analyst,111500,Full-time and Part-time,United States,False,"New York, United States","['sql', 'python', 'azure', 'ibm cloud', 'tableau', 'jira']",False,2023-11-22,IBM,High,True,no degree required
11539,Data Analyst,109120,Full-time,Romania,False,Romania,"['vba', 'javascript', 'excel', 'tableau']",True,2023-10-10,Tradeshift,High,True,no degree required
11575,Data Analyst,91000,Contractor,United States,False,"Illinois, United States","['sql', 'java', 'visio', 'flow']",False,2023-01-05,Revolution Technologies,Mid,True,no degree required
11590,Data Analyst,62500,Full-time,United States,False,"Texas, United States","['sql', 'visual basic', 'excel', 'spss']",False,2023-01-25,"The Resultants, Inc.",Mid,True,no degree required
